cod_estab,ef_registro
109304,-0.516942543409875
109305,2.08313763183349
109307,1.33294764607284
109308,2.09796594838141
109309,2.09796594838141
109310,3.31950757157948
109311,2.29080086354716
109312,2.29080086354716
109313,2.3702066627576
109314,0.569090657678821
109315,2.3702066627576
109316,2.08924760213734
109317,-0.64645761798929
109320,3.18540282163963
109321,2.05202521760444
109323,-0.64645761798929
109324,2.3702066627576
109390,1.33294764607284
109410,-1.27385208587518
109412,-1.73221736062677
109413,-2.36607374893014
109414,-1.27385208587518
109416,0.601934014806667
109417,-3.41830589229327
109418,0.261291857688336
109419,-3.41830589229327
109420,-2.20605701992563
109709,-1.01857359445747
109711,-4.53436363652193
109712,-2.07679279456868
109713,-2.33925006650816
109715,-2.78351141151246
109716,-2.20605701992563
109718,-0.158662675119469
110308,1.97596418164356
110310,0.804550672777573
110315,1.27771846736939
110316,1.27771846736939
110320,-0.565628273601111
110325,3.17722960148765
110330,2.47847493465598
110331,2.47847493465598
110335,-2.63865363857959
110340,1.27771846736939
110345,1.27771846736939
110350,3.30981313407114
110351,3.30981313407114
110352,3.30981313407114
110353,0.970805795109182
110354,3.30981313407114
110355,0.376557981171327
110360,2.07062191852602
110361,2.07062191852602
110362,2.07062191852602
110364,-0.176081792653662
110366,1.92076864574395
110369,-0.308925938110826
110370,2.29779963158632
110375,3.65901428131414
110378,2.47768118170822
110379,2.47768118170822
110380,2.47768118170822
110381,2.47768118170822
110385,2.33278856052249
110387,3.34318909088826
110390,0.992610466326295
110393,3.18905948646241
110400,-3.10859423982833
110410,-3.42807144351743
110425,3.65901428131414
110430,-3.08420827500058
110431,-3.08420827500058
110432,-3.08420827500058
110440,-0.49233318296233
110445,-1.48388752515618
110455,-1.48388752515618
110465,-1.96276164400309
110470,-3.21317765017345
110475,-1.96276164400309
110477,-0.491485209121634
110485,-1.53736041518711
110490,-1.53736041518711
110492,-2.17797724061111
110495,-2.17797724061111
110503,0.437327253924509
110505,-3.55079416183694
110510,-3.55079416183694
110720,-2.37588315700487
110725,-0.905267179387082
110735,-3.24328408706592
110750,-1.11783464606382
110752,-3.42807144351743
110754,-3.42807144351743
110756,-2.21756699112723
110758,-1.11783464606382
110760,-1.13833909529273
110775,-0.303877090720988
110778,-0.836860565901302
110781,-4.31824044651689
110783,-4.31824044651689
111300,1.57941500961967
111301,1.57941500961967
111302,1.81798933329202
111303,2.13133147574505
111304,0.389957472570563
111305,2.50836558689077
111306,1.81798933329202
111307,1.09931451002589
111308,1.96408653021628
111309,-1.21103823472834
111310,0.190155529811713
111370,-0.147867376000514
111372,-0.890842568803949
111376,1.57941500961967
111378,1.96408653021628
111379,1.96408653021628
111380,1.96408653021628
111381,-0.147867376000514
111382,1.96408653021628
111383,1.96408653021628
111400,-4.93040765489417
111704,-2.54069051957592
111780,-3.34651008647133
111781,-1.42614076329979
111783,0.389957472570563
111784,1.96408653021628
112301,1.76221089732282
112302,1.76221089732282
112303,1.76221089732282
112304,1.63614232322175
112306,1.63614232322175
112307,3.69398074578845
112309,-1.25707312538779
112310,1.68029638101891
112311,1.68029638101891
112312,1.43207952804141
112313,1.43207952804141
112314,1.64458213906512
112315,1.64458213906512
112316,1.64458213906512
112317,2.05202521760444
112318,1.64458213906512
112319,1.43207952804141
112320,2.05202521760444
112321,-1.29094729480089
112322,1.64458213906512
112407,-3.05065348469264
112707,-3.05065348469264
112716,-5.34551096248392
112717,-2.78282842462519
112799,-3.05065348469264
113300,1.64407363485864
113301,1.81069929329798
113302,1.64407363485864
113303,2.13133147574505
113304,-4.72454319311124
113305,1.81069929329798
113306,0.613205262632255
113307,-2.57450437546732
113308,1.47006492814814
113309,1.47006492814814
113310,-0.308729659557247
113311,2.32703496420668
113312,1.39942925006566
113313,1.98617730097281
113314,1.39942925006566
113315,1.98617730097281
113316,1.98617730097281
113317,1.39942925006566
113318,3.57109534846831
113319,0.252663272446659
113320,3.2155716525527
113321,-0.585969689215296
113322,1.81069929329798
113323,1.39942925006566
113324,1.39942925006566
113326,0.174711123666455
113328,1.98617730097281
113329,1.39942925006566
113330,1.98617730097281
113331,2.13133147574505
113332,1.98617730097281
113333,-1.6947819235866
113334,0.935203014899853
113390,3.2155716525527
113394,1.98617730097281
113396,1.47006492814814
113402,0.129820713374125
113404,-2.32992318283369
113405,-2.32992318283369
113406,-0.856671856216146
113407,-1.6947819235866
113408,-1.25972155013023
113409,-0.412226196774432
113410,-3.16927448938466
113411,-0.794525046797254
113412,-3.16927448938466
113413,-2.69979389417321
113701,-0.545983321717284
113702,-2.11128807796202
113703,-1.31759363187848
113713,-4.9028095577434
113716,-3.89992070268859
113717,-2.75869045101483
113722,-0.545983321717284
113728,0.419761086335881
113753,1.81069929329798
113790,-1.23588708311685
114301,1.6849040083531
114302,1.28252256529725
114303,1.28252256529725
114304,1.28252256529725
114305,1.28252256529725
114306,2.19966912976412
114307,1.27771846736939
114308,1.59010577122849
114309,-0.13235983508685
114310,2.35423537556355
114311,1.59010577122849
114312,1.6849040083531
114313,1.6849040083531
114314,1.27771846736939
114315,0.702948705468627
114316,1.28252256529725
114317,-0.13235983508685
114318,-0.874511663938408
114319,1.59010577122849
114320,-0.731438972674191
114321,-2.302770739257
114322,1.6849040083531
114323,1.6849040083531
114324,1.28252256529725
114325,2.19966912976412
114326,-0.731438972674191
114327,-0.13235983508685
114328,1.27771846736939
114329,-1.62742091597723
114330,-0.595608142353553
114331,1.28252256529725
114332,0.00359139537171449
114333,2.35423537556355
114334,1.28252256529725
114401,-3.19527401492937
114403,-3.19527401492937
114406,-3.19527401492937
114407,0.884168981808208
114408,-1.02612648880955
114409,-5.86218787387177
114410,0.191420638636802
114706,0.00200474600187884
114714,1.27771846736939
114796,-1.86826105914239
115300,2.5608515096344
115301,2.5608515096344
115302,1.1654106766614
115303,1.1654106766614
115304,2.5608515096344
115305,0.166016444160399
115306,2.93155264666203
115307,3.62880264352564
115308,3.84749399751514
115309,4.90729802016886
115310,2.98337837614438
115311,5.48434132020426
115312,3.84749399751514
115313,2.88926178632099
115314,1.81337404241983
115315,2.75484037818956
115316,4.43107487912647
115317,3.2957268506785
115318,4.07916431389265
115319,4.6559667825002
115320,2.4116868386164
115321,-2.90518649347186
115322,0.175948196855635
115323,2.69273260324584
115324,2.5608515096344
115325,2.27968313763153
115326,-0.979579705197229
115327,-0.769742347610676
115328,0.800932417699047
115329,4.79835290403563
115330,3.9813858409002
115331,2.29872725572863
115400,1.22497529499078
115401,1.62344747292774
115404,-1.54326548444866
115405,-1.98257750887451
115406,-1.98257750887451
115407,-1.98257750887451
115409,-1.31744170292897
115410,-2.6825815322091
115411,-0.168724835557794
115412,-1.54326548444866
115413,-1.54326548444866
115414,-1.54326548444866
115415,0.200584432944143
115416,-1.54326548444866
115417,-2.07071781766307
115418,-2.07071781766307
115419,-2.41399227185324
115420,-2.07071781766307
115421,-2.37936997881112
115424,-0.353792608945434
115425,-0.353792608945434
115426,-1.03969850899518
115427,-2.46126133451681
115428,3.64209727176366
115429,0.340604372719874
115430,-0.707601128840771
115431,0.340604372719874
115432,-2.4378878922486
115433,-1.54326548444866
115434,0.156938785391267
115435,-1.32827508439833
115436,0.156938785391267
115437,2.92387669124876
115438,-3.82759153138519
115439,2.92387669124876
115440,1.61410353348331
115441,-0.772049045814331
115442,0.409592516573647
115443,-2.18829074893007
115444,0.498893825666861
115445,2.33495148172089
115446,-0.581052580650797
115447,-2.10699817220867
115448,-2.10699817220867
115449,-2.18829074893007
115450,-2.18829074893007
115452,4.28690141239469
115453,-1.97789458358088
115454,-1.97789458358088
115455,-2.50527323755472
115456,-1.97789458358088
115457,0.0713965569300377
115458,0.528812029226876
115459,4.28690141239469
115460,-0.384489124564669
115461,-0.201217835822268
115462,1.77944200943674
115463,2.07536332279726
115464,-1.88414508635265
115465,-0.0224322377588006
115466,-0.407533978207766
115467,-0.93535166856709
115468,-2.37936997881112
115469,0.414379188479909
115470,-1.54336452555594
115471,-2.252697112359
115472,-2.07071781766307
115473,-2.50527323755472
115474,-0.201217835822268
115475,-2.50527323755472
115476,-1.17407099189242
115477,-0.707601128840771
115478,-2.69130752435754
115479,0.968295459153442
115480,-2.50527323755472
115481,-2.78075183933235
115482,0.952045327206588
115483,-1.54326548444866
115484,-1.03969850899518
115700,-1.37139057946746
115701,-3.137643096944
115703,-3.137643096944
115712,-2.90518649347186
115717,-2.4378878922486
116300,3.94772830935511
116301,2.82182399284085
116302,1.75174182136869
116303,2.82182399284085
116304,2.11170530345992
116305,0.350063547831627
116306,2.16356124435125
116307,0.674139103620545
116308,5.0125187182054
116309,1.65390358361797
116310,3.50782832174284
116311,3.35400982681933
116312,5.40833655187222
116313,4.45014177749935
116314,3.02148627152704
116315,1.58135135733588
116316,4.33310712172257
116317,4.17374432591925
116318,3.90324897141869
116319,1.64815242590238
116320,3.31734587084497
116321,1.3001991162366
116322,-1.8679972088096
116323,1.97973116832408
116324,4.26484378453112
116325,4.65461949790153
116326,0.0120257759096254
116327,3.28086270764919
116328,2.42008591536935
116329,3.57955012879546
116330,0.715149542057017
116331,3.91401893051891
116332,3.39872177695809
116333,2.81527104444591
116334,-0.0723938120568131
116335,1.83197057219208
116336,1.49520652137329
116338,1.03784059109534
116340,0.996864057156511
116341,4.57548844005011
116342,3.46321338813021
116343,0.350063547831627
116400,-1.57829631900994
116401,0.848172867222351
116402,-1.52110608707382
116403,-2.46935622048789
116404,-1.04996404860044
116405,2.81527104444591
116406,-1.03330968967924
116407,-1.73359246750412
116408,-1.60949064694459
116409,-1.60949064694459
116410,-1.60949064694459
116411,1.79290309866166
116412,-1.89897452284173
116413,-2.81181913865481
116415,-1.47706166717018
116416,-0.337492626806852
116417,-0.809507817377224
116418,-0.809507817377224
116419,-2.02895436180468
116420,-2.02895436180468
116421,-2.02895436180468
116422,-2.02895436180468
116424,2.13514752464268
116425,0.619867621242764
116426,-2.38394428465137
116427,1.61198223755309
116428,1.39780123107131
116429,1.39780123107131
116430,0.105745876021212
116431,-0.434167045594699
116432,-2.46463551587023
116433,0.120913729413212
116434,-2.46463551587023
116435,-1.57829631900994
116436,-2.3587851729417
116437,0.120386324195492
116438,-1.59837767687809
116439,-1.59837767687809
116440,0.880725525003486
116441,-0.697591655675485
116442,0.00359833037219623
116443,2.75068217163064
116444,-1.60379161519994
116445,-1.60379161519994
116446,0.853665515612371
116447,-1.60379161519994
116448,0.112561544905614
116449,0.112561544905614
116450,-1.60379161519994
116451,2.10250081794847
116452,1.75295394940068
116453,1.35382695097849
116454,-1.57829631900994
116455,2.14261901819337
116456,1.39343509165662
116457,0.264146524463021
116458,-1.60379161519994
116459,-1.36903956021062
116460,-1.36903956021062
116461,-1.36903956021062
116462,-1.36903956021062
116463,-1.36903956021062
116464,-1.36903956021062
116465,-1.36903956021062
116466,0.768709237304998
116467,0.377621870332715
116468,-0.802132793482695
116469,-0.105704706422647
116470,-0.00574507990680253
116471,-0.00574507990680253
116472,1.31084049846876
116473,-0.301507158981296
116474,-1.89897452284173
116476,0.418501199429885
116477,-0.301507158981296
116478,-1.89897452284173
116479,-0.217330348810998
116480,-1.25954504433039
116481,-1.25954504433039
116482,-1.25954504433039
116483,1.91234422875652
116484,0.631869120890248
116486,-1.25954504433039
116487,-0.869278486608731
116488,-0.869278486608731
116489,-0.869278486608731
116490,-0.869278486608731
116491,-0.869278486608731
116492,-0.869278486608731
116493,-1.23848756346184
116494,-1.23848756346184
116496,-1.23848756346184
116497,0.665339771917693
116498,-1.52110608707382
116499,-1.52110608707382
116500,-1.52110608707382
116501,-1.52110608707382
116502,0.233119913470507
116503,0.233119913470507
116504,0.233119913470507
116505,-2.60593405949937
116506,0.956100420501597
116508,-0.259095896054329
116509,0.105745876021212
116510,2.09509888345879
116512,0.65434323788389
116514,-2.18941596590605
116515,-0.301507158981296
116516,-1.25954504433039
116517,1.83837502358088
116518,2.1309859389461
116519,-2.27589195724105
116520,-1.60379161519994
116521,-1.57829631900994
116522,-1.23848756346184
116523,-1.23848756346184
116524,-1.23848756346184
116525,0.723411467426491
116526,-0.869278486608731
116527,-0.869278486608731
116528,1.28972211307871
116529,3.8901324708516
116530,-2.86531397586308
116531,-1.89897452284173
116532,-1.25954504433039
116533,-2.18941596590605
116534,-0.0462578795527323
116537,-0.301507158981296
116538,-1.57829631900994
116539,-1.6085126064167
116540,0.120913729413212
116541,-1.71504220139574
116542,-2.19557280740114
116543,-1.59837767687809
116544,-0.337492626806852
116546,-1.60379161519994
116547,-0.390968917676496
116548,0.105745876021212
116549,-0.110933803215141
116550,-1.23848756346184
116551,-1.23848756346184
116552,-1.59837767687809
116553,-1.6085126064167
116554,0.848172867222351
116555,-1.52110608707382
116556,0.233119913470507
116557,-0.809507817377224
116558,-1.6085126064167
116559,-1.22191594268288
116560,-1.23848756346184
116561,-1.51541132210951
116562,-1.89897452284173
116563,0.233119913470507
116564,-1.23848756346184
116569,2.81527104444591
116570,-1.60379161519994
116571,-1.71504220139574
116572,-2.52476811164677
116703,0.0481265771611869
116705,-1.51541132210951
116709,-0.301507158981296
116711,2.70498972605042
116713,-1.60379161519994
116729,-1.52110608707382
116731,-1.59837767687809
116741,-1.52110608707382
116761,-2.81181913865481
116762,-1.25954504433039
116763,1.72858410834099
116764,-0.802132793482695
116765,-0.869278486608731
116766,-1.51541132210951
116780,0.112561544905614
117301,2.1364370743417
117302,3.35935263757669
117303,3.35935263757669
117304,3.35935263757669
117305,4.29410862538293
117306,3.86764181414187
117307,-0.441590543901661
117308,3.08829059465326
117309,3.92003209687531
117310,4.29410862538293
117311,3.42858398891022
117312,3.17892793995089
117313,2.54061646632487
117314,2.65734235234301
117315,1.79261016832136
117316,4.29410862538293
117317,1.91073892058378
117318,2.56771783363144
117319,3.08829059465326
117322,0.651915898113177
117324,3.35935263757669
117325,3.72760352719281
117326,0.152490222083936
117327,4.63623660201595
117328,0.957224509855373
117329,5.00231981598101
117330,-0.675639874124894
117331,4.14786066220454
117401,-0.219739203246476
117403,-3.01853600284541
117405,-3.37830254810859
117406,-1.72896183889209
117407,0.122212005079307
117409,0.738059335449478
117410,-3.37830254810859
117413,-2.62918623472991
117414,-2.62918623472991
117415,-0.31247547874747
117416,-1.9070117773812
117418,0.00326937716213519
117419,0.00326937716213519
117421,-1.9070117773812
117422,-0.474034644589189
117423,-1.9070117773812
117426,3.23343848600451
117427,-2.49891672938059
117430,-2.49891672938059
117431,-2.49891672938059
117433,-1.04371342593352
117434,-2.16305113165345
117435,1.1895523621155
117436,0.204069472712318
117437,-0.522427427042375
117438,-0.522427427042375
117439,-1.5986266157922
117442,-1.5986266157922
117443,-2.20479254338532
117444,-2.20479254338532
117445,-1.5986266157922
117446,-2.20479254338532
117447,-2.49891672938059
117448,-0.433869731942741
117449,-1.56830325293133
117451,-0.441590543901661
117452,-2.00240489669578
117454,-1.85332416334332
117455,-0.35626333640642
117457,0.850825530495369
117458,-2.49842552342191
117459,-2.49891672938059
117461,-1.9070117773812
117462,-1.9070117773812
117463,-2.46442648645094
117464,0.00326937716213519
117465,-2.49891672938059
117467,-2.83749102867361
117468,-2.55254967373622
117469,-1.10152114088205
117470,-0.370776271908656
117471,0.424478028441048
117472,-0.904421333767935
117473,-0.138167710322129
117474,-0.138167710322129
117475,0.204069472712318
117476,-0.138167710322129
117477,0.204069472712318
117701,-0.675639874124894
117702,-3.37830254810859
117706,-0.0489617441134134
117729,-1.9070117773812
117799,-1.51752622792759
118301,1.56934930144307
118302,2.78270477289417
118303,-1.7842907207817
118304,-0.423876738608162
118305,1.44631504691115
118306,0.305000254329095
118307,0.0500743984126705
118308,3.91369986814824
118309,-0.423876738608162
118310,2.78681519254763
118311,1.8735446067074
118312,1.53690295852431
118313,3.29459889707806
118314,-0.292474252197612
118316,0.544585553312127
118317,2.78681519254763
118318,-0.849785161883444
118319,0.00692385994532115
118325,3.27392340722651
118326,4.18081101730961
118401,-0.783615114018011
118403,-1.01111614763358
118430,-1.21399217425702
118431,-1.21399217425702
118432,1.25122824215151
118433,0.912695727542065
118434,-0.46123975434011
118435,0.589899811296368
118436,-0.931378252989941
118437,-0.931378252989941
118439,1.13419576541144
118441,-2.26160696342539
118445,-0.783615114018011
118446,-2.43875867421381
118609,2.78681519254763
118700,0.397299988356774
118702,-1.01111614763358
118704,-1.16269701481842
118708,-2.84337402909014
118712,-0.323965701177537
118713,-2.43875867421381
118726,-2.59960047724123
119301,1.98910366221233
119302,2.49529186714846
119303,0.692219054360114
119304,2.73193191898665
119305,3.45198210104683
119306,3.45198210104683
119307,3.66527247631147
119308,1.40948420733075
119309,3.23526442120942
119310,3.23526442120942
119311,2.73193191898665
119400,-3.07819119241701
119402,1.60756188328064
119403,-0.941221164952059
119404,-2.04963172329481
119701,-0.831766555003694
119702,-1.80094632143249
119703,0.707026310675387
119704,-0.820506235288639
119705,1.40948420733075
119706,0.495805916102389
119707,0.495805916102389
119708,-2.04963172329481
119709,-3.50359732029753
119710,-0.29618628842058
119711,-0.29618628842058
120301,4.51361512138826
120302,0.723599278644528
120303,2.36625204017082
120304,4.55601269913122
120305,4.55601269913122
120306,3.6770405923306
120307,2.84869808973256
120308,1.1518478000598
120309,4.51361512138826
120310,2.8669840806664
120311,3.46478285827494
120312,3.61459754493643
120313,1.88026719217177
120314,1.88014000094967
120315,4.51361512138826
120316,1.60621160655911
120401,-2.30848260072632
120402,0.723599278644528
120403,-0.844262368133922
120404,-2.30848260072632
120405,-2.30848260072632
120406,-2.30848260072632
120407,-2.30848260072632
120408,-2.30848260072632
120409,-0.844262368133922
120410,-2.30848260072632
120411,-2.30848260072632
120412,0.723599278644528
120413,0.332864264549067
120414,-2.30848260072632
120415,-0.814657986439866
120416,-1.07429460355396
120417,0.477609662622851
120418,0.0887721785288071
120419,2.48478889639214
120420,2.48478889639214
120421,1.06951128439468
120422,1.22787922417665
120423,3.00167948408045
120424,-1.29938582891065
120425,-1.45048067065474
120426,-2.66805305151789
120427,-0.62452962352028
120428,-2.66805305151789
120429,-1.45048067065474
120430,-1.0617613578806
120431,1.60621160655911
120432,0.426127776800527
120434,-3.28722540974848
120435,-1.13205718738331
120436,-2.48480975248535
120438,1.60621160655911
120441,-0.358543565998012
120442,-1.381680244713
120443,-1.381680244713
120444,-3.12705881053528
120445,0.306588061075129
120447,-1.381680244713
120448,0.306588061075129
120449,-0.358543565998012
120450,-0.0170736316863954
120451,-1.0048358672951
120452,0.16242554475113
120453,-0.31741119003334
120454,0.16242554475113
120455,-2.27241082589301
120456,-2.27241082589301
120457,-2.27241082589301
120458,3.24303609771819
120459,-1.0617613578806
120460,-2.47866734967393
120461,-2.27241082589301
120462,-0.281731891264617
120463,-3.06689011198416
120464,-0.0170736316863954
120465,-0.389887440035447
120466,0.0887721785288071
120467,-2.30848260072632
120468,-2.30848260072632
120469,-1.381680244713
120470,0.477609662622851
120471,0.969067546957963
120472,-1.381680244713
120473,-2.43382139329748
120701,1.0690027662261
